time,rk4_pos_x,rk4_vel_x,rk4_pos_y,rk4_vel_y,discrete_pos_x,discrete_vel_x,discrete_pos_y,discrete_vel_y,exact_pos_x,exact_vel_x,exact_pos_y,exact_vel_y
0.63,8.909545442950492,14.14213562373095,6.962750942950488,7.961835623730917,8.909545442950492,14.14213562373095,6.962750942950494,7.961835623730917,8.909545442950499,14.14213562373095,6.962750942950497,7.961835623730948
0.64,9.050966799187801,14.14213562373095,7.041878799187797,7.863735623730918,9.050966799187801,14.14213562373095,7.041878799187804,7.863735623730918,9.050966799187808,14.14213562373095,7.041878799187808,7.863735623730949
0.65,9.19238815542511,14.14213562373095,7.120025655425106,7.765635623730918,9.19238815542511,14.14213562373095,7.120025655425113,7.765635623730918,9.192388155425119,14.14213562373095,7.120025655425117,7.765635623730948
0.66,9.33380951166242,14.14213562373095,7.197191511662416,7.667535623730918,9.33380951166242,14.14213562373095,7.197191511662423,7.667535623730918,9.333809511662428,14.14213562373095,7.197191511662426,7.667535623730949
0.67,9.475230867899729,14.14213562373095,7.273376367899725,7.569435623730919,9.475230867899729,14.14213562373095,7.273376367899732,7.569435623730919,9.475230867899738,14.14213562373095,7.273376367899735,7.569435623730948
0.68,9.616652224137038,14.14213562373095,7.348580224137034,7.471335623730919,9.616652224137038,14.14213562373095,7.348580224137041,7.471335623730919,9.616652224137047,14.14213562373095,7.348580224137047,7.471335623730949
0.6900000000000001,9.758073580374347,14.14213562373095,7.422803080374344,7.37323562373092,9.758073580374347,14.14213562373095,7.422803080374351,7.37323562373092,9.758073580374356,14.14213562373095,7.422803080374356,7.373235623730948
0.7000000000000001,9.899494936611656,14.14213562373095,7.496044936611653,7.27513562373092,9.899494936611656,14.14213562373095,7.496044936611661,7.27513562373092,9.899494936611667,14.14213562373095,7.496044936611664,7.275135623730948
0.71,10.04091629284897,14.14213562373095,7.568305792848962,7.17703562373092,10.04091629284897,14.14213562373095,7.56830579284897,7.17703562373092,10.04091629284897,14.14213562373095,7.568305792848973,7.17703562373095
0.72,10.18233764908627,14.14213562373095,7.639585649086271,7.078935623730921,10.18233764908627,14.14213562373095,7.639585649086279,7.078935623730921,10.18233764908628,14.14213562373095,7.639585649086284,7.078935623730949
0.73,10.32375900532358,14.14213562373095,7.70988450532358,6.980835623730921,10.32375900532358,14.14213562373095,7.709884505323589,6.980835623730921,10.32375900532359,14.14213562373095,7.709884505323593,6.980835623730949
